corpus_id,entry_no,definition,present,present_1sg,imperfective,perfective,imperative,infinitive,entry_type,h_root,glottal_root,aspect_class,prefix_class,tense_present_class,set_a,plural,animate_objects,variant_present,variant_incompletive,variant_completive,variant_immediate,variant_infinitive
172,178,it’s taking time,alhi'ilitoha,,alhi'ilitoho'i,ulhi'ilitolv'i,,ulhi'ilitasti,Eventful,lhi'ilit,,oh-ol,cons_stem,a_present,True,False,False,1,1,1,1,3
172,178,it’s taking time,alhi'ilitoha,,alhi'ilitoho'i,ulhi'ilitolv'i,,ulhi'ilitasti,Eventful,lhi'ilit,,oh-ol,cons_stem,a_present,True,False,True,1,1,1,1,3
173,179,he/she is measuring it,alhilo'a,katlilo'a,alhilosko'i,ulhilo'v'i,halhilotsa,ulhilosti,Eventful,alhil,atlil,o,a_stem,a_present,True,False,False,1,1,1,1,1
175,181,it’s bending,alhiyvhkwitvska,,alhiyvhkwitvsko'i,ulhiyvhkwitvnv'i,,ulhiyvhkwitvti,Eventful,alhiyvhkwit,,vsk,a_stem,a_present,True,False,False,1,1,1,1,1
175,181,it’s bending,alhiyvhkwitvska,,alhiyvhkwitvsko'i,ulhiyvhkwitvnv'i,,ulhiyvhkwitvti,Eventful,alhiyvhkwit,,vsk,a_stem,a_present,True,False,True,1,1,1,1,1
175,181,it’s bending,alhiyvhkwitvska,,alhiyvhkwitvsko'i,ulhiyvhkwitvnv'i,,ulhiyvhkwitvti,Eventful,lhiyvhkwit,,vsk,cons_stem,a_present,True,False,False,1,1,1,1,1
175,181,it’s bending,alhiyvhkwitvska,,alhiyvhkwitvsko'i,ulhiyvhkwitvnv'i,,ulhiyvhkwitvti,Eventful,lhiyvhkwit,,vsk,cons_stem,a_present,True,False,True,1,1,1,1,1
176,182,he/she is snorting,alhiyvsanawhstiha,kaliyvsanawhstiha,alhiyvsanawhstisko'i,ulhiyvsanawhsthanv'i,halhiyvsanawhsta,ulhiyvsanawhstohti,Eventful,alhiyvsanawhst,aliyvsanawhst,cause,a_stem,a_present,True,False,False,1,1,1,1,1
177,183,he/she is preaching,alhtsatohvska,kalitsatohvska,alhtsatohvsko'i,ulhtsatonhv'i,halhtsatohvka,ulhtsathti,Eventful,alhtsato,alhitsato,hvsk-nh,a_stem,a_present,True,False,False,1,1,1,1,2
177,183,he/she is preaching,alhtsatohvska,kalitsatohvska,alhtsatohvsko'i,ulhtsatonhv'i,halhtsatohvka,ulhtsathti,Eventful,alhtsato,alitsato,hvsk-nh,a_stem,a_present,True,False,False,1,1,1,1,2
179,185,it’s shattering,alhkhotvska,,alhkhotvsko'i,ulhkhotvnhv'i,,,Eventful,alhkhot,,vnh-vsk,a_stem,a_present,True,False,False,1,1,1,1,1
179,185,it’s shattering,alhkhotvska,,alhkhotvsko'i,ulhkhotvnhv'i,,,Eventful,alhkhot,,vnh-vsk,a_stem,a_present,True,False,True,1,1,1,1,1
179,185,it’s shattering,alhkhotvska,,alhkhotvsko'i,ulhkhotvnhv'i,,,Eventful,lhkhot,,vnh-vsk,cons_stem,a_present,True,False,False,1,1,1,1,1
179,185,it’s shattering,alhkhotvska,,alhkhotvsko'i,ulhkhotvnhv'i,,,Eventful,lhkhot,,vnh-vsk,cons_stem,a_present,True,False,True,1,1,1,1,1
180,186,he/she is shattering it,alhkhothtiha,kalikhothtiha,alhkhothtisko'i,ulhkhoththanv'i,halhkhothta,ulhkhothtohti,Eventful,alhkhotht,alhikhotht,cause,a_stem,a_present,True,False,False,1,1,1,1,1
180,186,he/she is shattering it,alhkhothtiha,kalikhothtiha,alhkhothtisko'i,ulhkhoththanv'i,halhkhothta,ulhkhothtohti,Eventful,alhkhotht,alikhotht,cause,a_stem,a_present,True,False,False,1,1,1,1,1
182,188,he/she is beating him/her at a game,alhoska,tsilhoska,alhosko'i,ulhosv'i,hilhohi,ulhohisti,Eventful,lho,lho,sk-s-hi-hihst,cons_stem,a_present,True,False,False,1,1,1,1,1
182,188,he/she is beating him/her at a game,alhoska,tsilhoska,alhosko'i,ulhosv'i,hilhohi,ulhohisti,Eventful,lho,lho,sk-s-hi-hihst,cons_stem,a_present,True,False,True,1,1,1,1,1
183,189,he/she is combing his/her hair,alhthawo'a,kalithawo'a,alhthawosko'i,ulhthawo'v'i,halhthawotsa,ulhthawosti,Eventful,alhthaw,alhithaw,o,a_stem,a_present,True,False,False,1,1,1,1,1
183,189,he/she is combing his/her hair,alhthawo'a,kalithawo'a,alhthawosko'i,ulhthawo'v'i,halhthawotsa,ulhthawosti,Eventful,alhthaw,alithaw,o,a_stem,a_present,True,False,False,1,1,1,1,1
185,191,he/she is moving (without changing location),alhthelvhvska,kalithelvhvska,alhthelvhvsko'i,ulhthelvnhv'i,halhthelvhvka,ulhthelhti,Eventful,alhthel,alhithel,episodic,a_stem,a_present,True,False,False,1,1,1,1,1
185,191,he/she is moving (without changing location),alhthelvhvska,kalithelvhvska,alhthelvhvsko'i,ulhthelvnhv'i,halhthelvhvka,ulhthelhti,Eventful,alhthel,alithel,episodic,a_stem,a_present,True,False,False,1,1,1,1,1
185,191,he/she is moving (without changing location),alhthelvhvska,kalithelvhvska,alhthelvhvsko'i,ulhthelvnhv'i,halhthelvhvka,ulhthelhti,Eventful,alhthelv,alhithelv,hvsk-nh,a_stem,a_present,True,False,False,1,1,1,1,2
185,191,he/she is moving (without changing location),alhthelvhvska,kalithelvhvska,alhthelvhvsko'i,ulhthelvnhv'i,halhthelvhvka,ulhthelhti,Eventful,alhthelv,alithelv,hvsk-nh,a_stem,a_present,True,False,False,1,1,1,1,2
186,192,he/she is changing his/her shirt,anhawa'iyv'a,kaniwa'iyv'a,anhawa'iyvsko'i,unhawa'iyvsv'i,hanhawa'iyvna,unhawa'iyvsti,Eventful,anhawa'iy,anhiwa'iy,v-vhs,a_stem,a_present,True,False,False,1,1,1,1,1
186,192,he/she is changing his/her shirt,anhawa'iyv'a,kaniwa'iyv'a,anhawa'iyvsko'i,unhawa'iyvsv'i,hanhawa'iyvna,unhawa'iyvsti,Eventful,anhawa'iy,aniwa'iy,v-vhs,a_stem,a_present,True,False,False,1,1,1,1,1
187,193,he/she is taking his/her shirt off,anhawe'a,kaniwe'a,anhawesko'i,unhawesv'i,hanhawaki,unhawesti,Eventful,anhaw,anhiw,rev-e,a_stem,a_present,True,False,False,1,1,1,1,1
187,193,he/she is taking his/her shirt off,anhawe'a,kaniwe'a,anhawesko'i,unhawesv'i,hanhawaki,unhawesti,Eventful,anhaw,aniw,rev-e,a_stem,a_present,True,False,False,1,1,1,1,1
189,195,he/she is putting on a shirt,anhawo'a,kaniwo'a,anhawosko'i,unhawo'v'i,hanhawotsa,unhawosti,Eventful,anhaw,anhiw,o,a_stem,a_present,True,False,False,1,1,1,1,1
189,195,he/she is putting on a shirt,anhawo'a,kaniwo'a,anhawosko'i,unhawo'v'i,hanhawotsa,unhawosti,Eventful,anhaw,aniw,o,a_stem,a_present,True,False,False,1,1,1,1,1
191,197,he/she is wrestling,anhehiha,kanhehiha,anhehiho'i,unhelhv'i,hanheka,unhesti,Eventful,anhe,anhe,hih-lh,a_stem,a_present,True,False,False,1,1,1,1,1
192,198,he/she is interpreting it,anhelhtiha,kanelhtiha,anhelhtisko'i,unhelhthanv'i,hanhelhta,unhelhtohti,Eventful,anhelht,anelht,cause,a_stem,a_present,True,False,False,1,1,1,1,1
195,201,he/she is building a house,anheskeha,kaneskeha,anheskesko'i,unheskehv'i,hanheskvla,unheskehti,Eventful,anhesk,anesk,apl-active,a_stem,a_present,True,False,False,1,1,1,1,1
196,202,he/she is leaving,anhiki'a,kaniki'a,anhikisko'i,unhikisv'i,hanhiki,unhikisti,Eventful,anhi,ani,rev-gi,a_stem,a_present,True,False,False,1,1,1,1,1
196,202,he/she is leaving,anhiki'a,kaniki'a,anhikisko'i,unhikisv'i,hanhiki,unhikisti,Eventful,anhik,anik,rev-i,a_stem,a_present,True,False,False,1,1,1,1,1
197,203,he/she is starting it,anhikistiha,kanikistiha,anhikistisko'i,unhikisthanv'i,hanhikista,unhikistohti,Eventful,anhikist,anikist,cause,a_stem,a_present,True,False,False,1,1,1,1,1
198,204,he/she is carrying it on his/her shoulder (refers to a long object),anholhineka,kanolhineka,anholhineko'i,unholhinvsv'i,hanholhinuka,unholhinvsti,Eventful,anholhin,anolhin,go,a_stem,a_present,True,False,False,1,1,1,1,1
200,206,he/she is putting it in liquid (refers to a long object),ahuti'a,tsi'uti'a,ahutisko'i,uhutv'i,hihuta,uhutisti,Eventful,hut,'ut,i-a-i,cons_stem,a_present,True,False,False,1,1,1,1,1
200,206,he/she is putting it in liquid (refers to a long object),ahuti'a,tsi'uti'a,ahutisko'i,uhutv'i,hihuta,uhutisti,Eventful,hut,'ut,i-a-i,cons_stem,a_present,True,False,True,1,1,1,1,1
204,210,he/she is hitting him/her on the mouth,ahulvniha,tsi'ulvniha,ahulvniho'i,uhulvnilv'i,hi'ulvnika,uhulvnisti,Eventful,hulvn,'ulvn,ih-il,cons_stem,a_present,True,False,True,1,1,1,1,1
205,211,he/she is moving it from one place to another,ahv'a,tsi'v'a,ahvsko'i,uhvsv'i,hihvna,uhvsti,Eventful,h,',v-vhs,cons_stem,a_present,True,False,False,1,1,1,1,1
205,211,he/she is moving it from one place to another,ahv'a,tsi'v'a,ahvsko'i,uhvsv'i,hihvna,uhvsti,Eventful,h,',v-vhs,cons_stem,a_present,True,False,True,1,1,1,1,1
207,213,he/she is finding him/her,awhahthiha,tsiwahthiha,awhahthisko'i,uwhahthvhv'i,hiwahtha,uwhahthvhti,Eventful,whahth,wahth,ih-vh,cons_stem,a_present,True,False,True,1,1,1,1,2
208,214,he/she is visiting him/her,awhahthvhitoha,tsiwahthvhitoha,awhahthvhitoho'i,uwhahthvhitolv'i,hiwahthvhita,uwhahthvhitasti,Eventful,whahthvhit,wahthvhit,be-at,cons_stem,a_present,True,False,True,1,1,1,1,1
210,216,he/she is planting it,awhiska,tsiwiska,awhisko'i,uwhisv'i,hiwhi,uwhisti,Eventful,whi,wi,sk-s-hst,cons_stem,a_present,True,False,False,1,1,1,1,1
210,216,he/she is planting it,awhiska,tsiwiska,awhisko'i,uwhisv'i,hiwhi,uwhisti,Eventful,whi,wi,sk-s-hst,cons_stem,a_present,True,False,True,1,1,1,1,1
212,218,he/she is peeling it,ayhahkhetska,tsiyahkhetska,ayhahkhetsko'i,uyhahkhetsv'i,hiyhahkhetsa,uyhahkhetsti,StativeNoImp,yhahkhets,yahkhets,stative-k,cons_stem,a_present,True,False,False,1,1,1,1,1
212,218,he/she is peeling it,ayhahkhetska,tsiyahkhetska,ayhahkhetsko'i,uyhahkhetsv'i,hiyhahkhetsa,uyhahkhetsti,StativeNoImp,yhahkhets,yahkhets,stative-k,cons_stem,a_present,True,False,True,1,1,1,1,1
215,221,he/she is calling him/her,ayhaniha,tsiyaniha,ayhanisko'i,uyhanvhv'i,hiyana,uyhanhti,Eventful,yhan,yan,ih-vh,cons_stem,a_present,True,False,True,1,1,1,1,1
216,222,he/she is taking it somewhere by hand,ayheka,tsiyeka,ayheko'i,uyhvsv'i,hiyhuka,uyhvsti,Eventful,yh,y,go,cons_stem,a_present,True,False,False,1,1,1,1,1
216,222,he/she is taking it somewhere by hand,ayheka,tsiyeka,ayheko'i,uyhvsv'i,hiyhuka,uyhvsti,Eventful,yh,y,go,cons_stem,a_present,True,False,True,1,1,1,1,1
218,224,he/she is quilting it,ayhehkalhvska,tsiyehkalhvska,ayhehkalhvsko'i,uyhehkalhanv'i,hiyhehkalhvka,uyhehkalhti,Eventful,yhehkal,yehkal,hvsk-han,cons_stem,a_present,True,False,False,1,1,1,1,1
218,224,he/she is quilting it,ayhehkalhvska,tsiyehkalhvska,ayhehkalhvsko'i,uyhehkalhanv'i,hiyhehkalhvka,uyhehkalhti,Eventful,yhehkal,yehkal,hvsk-han,cons_stem,a_present,True,False,True,1,1,1,1,1
220,226,he/she is imitating him/her,ayheli'a,tsiyeli'a,ayhelisko'i,uyhelisv'i,hiyela,uyhelisti,Eventful,yhel,yel,i-a-i,cons_stem,a_present,True,False,True,1,1,2,1,1
223,229,he/she is swimming (refers to propelling oneself through the water),ayhu'ineka,kayu'ineka,ayhu'ineko'i,uyhu'invsv'i,hayhu'inuka,uyhu'invsti,Eventful,ayhu'in,ayu'in,go,a_stem,a_present,True,False,False,1,1,1,1,1
224,230,it’s thundering,ayhvtakwalo'a,,ayhvtakwalosko'i,uyhvtakwalo'v'i,,uyhvtakwalosti,Eventful,ayhvtakwal,,o,a_stem,a_present,True,False,False,1,1,1,1,1
224,230,it’s thundering,ayhvtakwalo'a,,ayhvtakwalosko'i,uyhvtakwalo'v'i,,uyhvtakwalosti,Eventful,ayhvtakwal,,o,a_stem,a_present,True,False,True,1,1,1,1,1
224,230,it’s thundering,ayhvtakwalo'a,,ayhvtakwalosko'i,uyhvtakwalo'v'i,,uyhvtakwalosti,Eventful,yhvtakwal,,o,cons_stem,a_present,True,False,False,1,1,1,1,1
224,230,it’s thundering,ayhvtakwalo'a,,ayhvtakwalosko'i,uyhvtakwalo'v'i,,uyhvtakwalosti,Eventful,yhvtakwal,,o,cons_stem,a_present,True,False,True,1,1,1,1,1
228,234,he/she is bending it,ayhvhkwitvska,tsiyvhkwitvska,ayhvhkwitvsko'i,uyhvhkwitvnv'i,hiyhvhkwitv'vka,uyhvhkwitvti,Eventful,yhvhkwit,yvhkwit,vsk,cons_stem,a_present,True,False,False,1,1,1,2,1
228,234,he/she is bending it,ayhvhkwitvska,tsiyvhkwitvska,ayhvhkwitvsko'i,uyhvhkwitvnv'i,hiyhvhkwitv'vka,uyhvhkwitvti,Eventful,yhvhkwit,yvhkwit,vsk,cons_stem,a_present,True,False,True,1,1,1,2,1
232,238,he/she is capturing him/her,ayhvkhiti'a,tsiyvkhiti'a,ayhvkhitisko'i,uyhvkhitv'i,hiyvkhita,uyhvkhitisti,Eventful,yhvkhit,yvkhit,i-a-i,cons_stem,a_present,True,False,True,1,1,1,1,1
233,239,he/she is hitting him/her on the nose,ayhvsteluhvska,tsiyvsteluhvska,ayhvsteluhvsko'i,uyhvstelunhv'i,hiyvsteluhvka,uyhvsteluhti,Eventful,yhvstelu,yvstelu,hvsk-nh,cons_stem,a_present,True,False,True,1,1,1,1,1
234,240,he/she is choking him/her,ayhvskiyiha,tsiyvskiyiha,ayhvskiyisko'i,uyhvskiyvhv'i,hiyvskiya,uyhvskiyhti,Eventful,yhvskiy,yvskiy,ih-vh,cons_stem,a_present,True,False,True,1,1,1,1,1
238,244,it’s hatching,atsa'i'a,katsa'i'a,atsa'isko'i,utsa'isv'i,hatsa'i,utsa'isti,Eventful,atsa,atsa,rev-'i,a_stem,a_present,True,False,False,1,1,1,1,1
238,244,it’s hatching,atsa'i'a,katsa'i'a,atsa'isko'i,utsa'isv'i,hatsa'i,utsa'isti,Eventful,atsa',atsa',rev-i,a_stem,a_present,True,False,False,1,1,1,1,1
239,245,he/she is dressing up,atsanvska,katsanvska,atsanvsko'i,utsanvnhv'i,hatsanvna,utsanvhti,Eventful,atsan,atsan,vnh-vsk,a_stem,a_present,True,False,False,1,1,1,1,2
242,248,he/she is acting like him/her,atselvska,katselvska,atselvsko'i,utselvnhv'i,hatselvna,utselhti,Eventful,atsel,atsel,vnh-vsk,a_stem,a_present,True,False,False,1,1,1,1,1
250,256,it’s blooming,atsilvska,,atsilvsko'i,utsilvnhv'i,,utsilhti,Eventful,atsil,,vnh-vsk,a_stem,a_present,True,False,False,1,1,1,1,1
250,256,it’s blooming,atsilvska,,atsilvsko'i,utsilvnhv'i,,utsilhti,Eventful,atsil,,vnh-vsk,a_stem,a_present,True,False,True,1,1,1,1,1
250,256,it’s blooming,atsilvska,,atsilvsko'i,utsilvnhv'i,,utsilhti,Eventful,tsil,,vnh-vsk,cons_stem,a_present,True,False,False,1,1,1,1,1
250,256,it’s blooming,atsilvska,,atsilvsko'i,utsilvnhv'i,,utsilhti,Eventful,tsil,,vnh-vsk,cons_stem,a_present,True,False,True,1,1,1,1,1
253,259,he/she is lighting a fire,atsislhvska,tsitsislhvska,atsislhvsko'i,utsislhanv'i,hitsislhvka,utsislhvsti,Eventful,tsisl,tsisl,hvsk-han,cons_stem,a_present,True,False,False,1,1,1,1,2
253,259,he/she is lighting a fire,atsislhvska,tsitsislhvska,atsislhvsko'i,utsislhanv'i,hitsislhvka,utsislhvsti,Eventful,tsisl,tsisl,hvsk-han,cons_stem,a_present,True,False,True,1,1,1,1,2
254,260,he/she is blowing,atsothaska,katsothaska,atsothasko'i,utsothahv'i,hatsotha,utsothasti,Eventful,atsotha,atsotha,sk-h,a_stem,a_present,True,False,False,1,1,1,2,1
255,261,he/she is turning on a light,atsvsthvska,tsitsvsthvska,atsvsthvsko'i,utsvsthanv'i,hitsvsthvka,utsvsthvsti,Eventful,tsvst,tsvst,hvsk-han,cons_stem,a_present,True,False,False,1,1,1,1,2
255,261,he/she is turning on a light,atsvsthvska,tsitsvsthvska,atsvsthvsko'i,utsvsthanv'i,hitsvsthvka,utsvsthvsti,Eventful,tsvst,tsvst,hvsk-han,cons_stem,a_present,True,False,True,1,1,1,1,2
259,266,he/she is chasing him/her,akheheka,tsikheheka,akheheko'i,ukhehvsv'i,hikhehuka,ukhehvsti,Eventful,kheh,kheh,go,cons_stem,a_present,True,False,False,1,1,1,1,1
259,266,he/she is chasing him/her,akheheka,tsikheheka,akheheko'i,ukhehvsv'i,hikhehuka,ukhehvsti,Eventful,kheh,kheh,go,cons_stem,a_present,True,False,True,1,1,1,1,1
261,268,he/she is riding it (refers to anything that can be straddled),akhilvtiha,tsiyakhilvtiha,akhilvtisko'i,ukhilvthanv'i,hiyakhilvta,ukhilvtohti,Eventful,akhilvt,akhilvt,cause,a_stem,a_present,True,False,True,1,1,1,1,1
263,270,he/she is swallowing it,akhiska,tsi'kiska,akhisko'i,ukhisv'i,hikhihi,ukhihisti,Eventful,khi,'ki,sk-s-hi-hihst,cons_stem,a_present,True,False,False,1,1,1,1,1
263,270,he/she is swallowing it,akhiska,tsi'kiska,akhisko'i,ukhisv'i,hikhihi,ukhihisti,Eventful,khi,'ki,sk-s-hi-hihst,cons_stem,a_present,True,False,True,1,1,1,1,1
266,273,he/she is shovelling it,akhote'a,tsikhote'a,akhotesko'i,ukhotesv'i,hikhotaki,ukhotesti,Eventful,khot,khot,rev-e,cons_stem,a_present,True,False,False,1,1,1,1,1
266,273,he/she is shovelling it,akhote'a,tsikhote'a,akhotesko'i,ukhotesv'i,hikhotaki,ukhotesti,Eventful,khot,khot,rev-e,cons_stem,a_present,True,False,True,1,1,1,1,1
270,277,he/she is going down-hill,akhsoska,tsikasoska,akhsosko'i,ukhsosv'i,hikhsohi,ukhsohisti,Eventful,khso,kaso,sk-s-hi-hihst,cons_stem,a_present,True,False,False,1,1,1,1,1
270,277,he/she is going down-hill,akhsoska,tsikasoska,akhsosko'i,ukhsosv'i,hikhsohi,ukhsohisti,Eventful,khso,kaso,sk-s-hi-hihst,cons_stem,a_present,True,False,True,1,1,1,1,1
270,277,he/she is going down-hill,akhsoska,tsikasoska,akhsosko'i,ukhsosv'i,hikhsohi,ukhsohisti,Eventful,khso,khaso,sk-s-hi-hihst,cons_stem,a_present,True,False,False,1,1,1,1,1
270,277,he/she is going down-hill,akhsoska,tsikasoska,akhsosko'i,ukhsosv'i,hikhsohi,ukhsohisti,Eventful,khso,khaso,sk-s-hi-hihst,cons_stem,a_present,True,False,True,1,1,1,1,1
273,280,he/she knows how,akhthaha,tsikathaha,akhthaho'i,,,,Eventful,khtha,katha,stative-h,cons_stem,a_present,True,False,False,1,1,1,1,1
273,280,he/she knows how,akhthaha,tsikathaha,akhthaho'i,,,,Eventful,khtha,katha,stative-h,cons_stem,a_present,True,False,True,1,1,1,1,1
273,280,he/she knows how,akhthaha,tsikathaha,akhthaho'i,,,,Eventful,khtha,khatha,stative-h,cons_stem,a_present,True,False,False,1,1,1,1,1
273,280,he/she knows how,akhthaha,tsikathaha,akhthaho'i,,,,Eventful,khtha,khatha,stative-h,cons_stem,a_present,True,False,True,1,1,1,1,1
273,280,he/she knows how,akhthaha,tsikathaha,akhthaho'i,,,,Eventful,khthah,kathah,stative,cons_stem,a_present,True,False,False,1,1,1,1,1
273,280,he/she knows how,akhthaha,tsikathaha,akhthaho'i,,,,Eventful,khthah,kathah,stative,cons_stem,a_present,True,False,True,1,1,1,1,1
273,280,he/she knows how,akhthaha,tsikathaha,akhthaho'i,,,,Eventful,khthah,khathah,stative,cons_stem,a_present,True,False,False,1,1,1,1,1
273,280,he/she knows how,akhthaha,tsikathaha,akhthaho'i,,,,Eventful,khthah,khathah,stative,cons_stem,a_present,True,False,True,1,1,1,1,1
276,283,he/she is turning back,akhthahv'a,kakathahv'a,akhthahvsko'i,ukhthahvsv'i,hakhthahvna,ukhthahvsti,Eventful,akhthah,akathah,v-vhs,a_stem,a_present,True,False,False,1,1,1,1,1
276,283,he/she is turning back,akhthahv'a,kakathahv'a,akhthahvsko'i,ukhthahvsv'i,hakhthahvna,ukhthahvsti,Eventful,akhthah,akhathah,v-vhs,a_stem,a_present,True,False,False,1,1,1,1,1
277,284,he/she is winking,akhthastiha,kakathastiha,akhthastisko'i,ukhthasthanv'i,hakhthasta,ukhthastohti,Eventful,akhthast,akathast,cause,a_stem,a_present,True,False,False,1,1,1,1,1
277,284,he/she is winking,akhthastiha,kakathastiha,akhthastisko'i,ukhthasthanv'i,hakhthasta,ukhthastohti,Eventful,akhthast,akhathast,cause,a_stem,a_present,True,False,False,1,1,1,1,1
278,285,he/she is hitting him/her on the eye,akhtheluhvska,tsikatheluhvska,akhtheluhvsko'i,ukhthelunhv'i,hikatheluhvka,ukhtheluhti,Eventful,khthelu,kathelu,hvsk-nh,cons_stem,a_present,True,False,True,1,1,1,1,1
278,285,he/she is hitting him/her on the eye,akhtheluhvska,tsikatheluhvska,akhtheluhvsko'i,ukhthelunhv'i,hikatheluhvka,ukhtheluhti,Eventful,khthelu,khathelu,hvsk-nh,cons_stem,a_present,True,False,True,1,1,1,1,1
280,287,he/she is looking around,akhthenoha,tsikathenoha,akhthenoho'i,ukhthenolv'i,hikhthenaka,ukhthenasti,Eventful,khthen,kathen,oh-ol,cons_stem,a_present,True,False,False,1,1,1,1,3
280,287,he/she is looking around,akhthenoha,tsikathenoha,akhthenoho'i,ukhthenolv'i,hikhthenaka,ukhthenasti,Eventful,khthen,kathen,oh-ol,cons_stem,a_present,True,False,True,1,1,1,1,3
280,287,he/she is looking around,akhthenoha,tsikathenoha,akhthenoho'i,ukhthenolv'i,hikhthenaka,ukhthenasti,Eventful,khthen,khathen,oh-ol,cons_stem,a_present,True,False,False,1,1,1,1,3
280,287,he/she is looking around,akhthenoha,tsikathenoha,akhthenoho'i,ukhthenolv'i,hikhthenaka,ukhthenasti,Eventful,khthen,khathen,oh-ol,cons_stem,a_present,True,False,True,1,1,1,1,3
281,288,he/she is peeking through,akhthiha,kakathiha,akhthisko'i,ukhthanhv'i,hakhtha,ukhthohti,Eventful,akhth,akath,cause,a_stem,a_present,True,False,False,1,1,2,1,1
281,288,he/she is peeking through,akhthiha,kakathiha,akhthisko'i,ukhthanhv'i,hakhtha,ukhthohti,Eventful,akhth,akhath,cause,a_stem,a_present,True,False,False,1,1,2,1,1
286,293,he/she is becoming wise,akhthohvska,tsikathohvska,akhthohvsko'i,ukhthohvsv'i,hikhtho'vhi,ukhtho'vhisti,StativeNoImp,khthohvs,kathohvs,stative-k,cons_stem,a_present,True,False,False,1,1,1,1,1
286,293,he/she is becoming wise,akhthohvska,tsikathohvska,akhthohvsko'i,ukhthohvsv'i,hikhtho'vhi,ukhtho'vhisti,StativeNoImp,khthohvs,kathohvs,stative-k,cons_stem,a_present,True,False,True,1,1,1,1,1
286,293,he/she is becoming wise,akhthohvska,tsikathohvska,akhthohvsko'i,ukhthohvsv'i,hikhtho'vhi,ukhtho'vhisti,StativeNoImp,khthohvs,khathohvs,stative-k,cons_stem,a_present,True,False,False,1,1,1,1,1
286,293,he/she is becoming wise,akhthohvska,tsikathohvska,akhthohvsko'i,ukhthohvsv'i,hikhtho'vhi,ukhtho'vhisti,StativeNoImp,khthohvs,khathohvs,stative-k,cons_stem,a_present,True,False,True,1,1,1,1,1
288,295,he/she is looking at him/her,akhthosti,tsiyakathosti,akhthostisko'i,ukhthosthanv'i,hiyakathosta,ukhthostohti,Eventful,akhthost,akathost,cause,a_stem,i_present,True,False,True,2,1,1,1,1
288,295,he/she is looking at him/her,akhthosti,tsiyakathosti,akhthostisko'i,ukhthosthanv'i,hiyakathosta,ukhthostohti,Eventful,akhthost,akhathost,cause,a_stem,i_present,True,False,True,2,1,1,1,1
290,297,he/she is going through it,akhthvleska,tsikathvleska,akhthvlesko'i,ukhthvlesv'i,hikhthvlehi,ukhthvlehisti,Eventful,khthvle,kathvle,sk-s-hi-hihst,cons_stem,a_present,True,False,False,1,1,1,1,1
290,297,he/she is going through it,akhthvleska,tsikathvleska,akhthvlesko'i,ukhthvlesv'i,hikhthvlehi,ukhthvlehisti,Eventful,khthvle,kathvle,sk-s-hi-hihst,cons_stem,a_present,True,False,True,1,1,1,1,1
290,297,he/she is going through it,akhthvleska,tsikathvleska,akhthvlesko'i,ukhthvlesv'i,hikhthvlehi,ukhthvlehisti,Eventful,khthvle,khathvle,sk-s-hi-hihst,cons_stem,a_present,True,False,False,1,1,1,1,1
290,297,he/she is going through it,akhthvleska,tsikathvleska,akhthvlesko'i,ukhthvlesv'i,hikhthvlehi,ukhthvlehisti,Eventful,khthvle,khathvle,sk-s-hi-hihst,cons_stem,a_present,True,False,True,1,1,1,1,1
291,298,he/she is dipping liquid,akhuki'a,tsi'kuki'a,akhukisko'i,ukhukisv'i,hikhuki,ukhukisti,Eventful,khu,'ku,rev-gi,cons_stem,a_present,True,False,False,1,1,1,1,1
291,298,he/she is dipping liquid,akhuki'a,tsi'kuki'a,akhukisko'i,ukhukisv'i,hikhuki,ukhukisti,Eventful,khu,'ku,rev-gi,cons_stem,a_present,True,False,True,1,1,1,1,1
291,298,he/she is dipping liquid,akhuki'a,tsi'kuki'a,akhukisko'i,ukhukisv'i,hikhuki,ukhukisti,Eventful,khuk,'kuk,rev-i,cons_stem,a_present,True,False,False,1,1,1,1,1
291,298,he/she is dipping liquid,akhuki'a,tsi'kuki'a,akhukisko'i,ukhukisv'i,hikhuki,ukhukisti,Eventful,khuk,'kuk,rev-i,cons_stem,a_present,True,False,True,1,1,1,1,1
293,300,he/she is paying it,akwhiyiha,kakwiyiha,akwhiyisko'i,ukwhiyvhv'i,hakwhiya,ukwhiyhti,Eventful,akwhiy,akwiy,ih-vh,a_stem,a_present,True,False,False,1,1,1,1,1
294,301,he/she is paying him/her,akwhiyv'eha,tsiyakwiyv'eha,akwhiyv'eho'i,ukwhiyv'elv'i,hiyakwiyvsi,ukwhiyv'ehti,Eventful,akwhiyv',akwiyv',apl,a_stem,a_present,True,False,True,1,1,1,1,1
296,303,he/she is tromping on him/her,alasta'eha,tsiyalasta'eha,alasta'esko'i,ulasta'elhv'i,hiyalasta'vla,ulasta'ehti,Eventful,alasta',alasta',apl-active-',a_stem,a_present,True,False,True,1,1,1,1,1
